target_type,ticker,isin,company_id,sector,industry,country,source_url,last_reviewed
ticker,GCI_US_EQ,,,,,,,
ticker,GCL_CA_EQ,,,,,,,
ticker,GDHG_US_EQ,,,,,,,
ticker,GDOT_US_EQ,,,,,,,
ticker,GDRZF_US_EQ,,,,,,,
ticker,GDST_US_EQ,,,,,,,
ticker,GEC_US_EQ,,,,,,,
ticker,GEF/B_US_EQ,,,,,,,
ticker,GEHC_US_EQ,,,,,,,
ticker,GELYY_US_EQ,,,,,,,
ticker,GENE_US_EQ,,,,,,,
ticker,GENQ_US_EQ,,,,,,,
ticker,GEN_US_EQ,,,,,,,
ticker,GEOS_US_EQ,,,,,,,
ticker,GERN_US_EQ,,,,,,,
ticker,GFASY_US_EQ,,,,,,,
ticker,GFF_US_EQ,,,,,,,
ticker,GFI_US_EQ,,,,,,,
ticker,GFJ1d_EQ,,,,,,,
ticker,GFOR_US_EQ,,,,,,,
ticker,GGAA_US_EQ,,,,,,,
ticker,GGPI_US_EQ,,,,,,,
ticker,GHC_US_EQ,,,,,,,
ticker,GHIV_US_EQ,,,,,,,
ticker,GHM_US_EQ,,,,,,,
ticker,GHSI_US_EQ,,,,,,,
ticker,GIAC_US_EQ,,,,,,,
ticker,GIA_US_EQ,,,,,,,
ticker,GIG1_US_EQ,,,,,,,
ticker,GIGA_US_EQ,,,,,,,
ticker,GIGM_US_EQ,,,,,,,
ticker,GIG_US_EQ,,,,,,,
ticker,GIKLY_US_EQ,,,,,,,
ticker,GIK_US_EQ,,,,,,,
ticker,GIX_US_EQ,,,,,,,
ticker,GKOS_US_EQ,,,,,,,
ticker,GLAD_US_EQ,,,,,,,
ticker,GLAPY_US_EQ,,,,,,,
ticker,GLAQ_US_EQ,,,,,,,
ticker,GLASF_US_EQ,,,,,,,
ticker,GLBL_US_EQ,,,,,,,
ticker,GLBS_US_EQ,,,,,,,
ticker,GLDFF_US_EQ,,,,,,,
ticker,GLEO_US_EQ,,,,,,,
ticker,GLG_US_EQ,,,,,,,
ticker,GLIBA1_US_EQ,,,,,,,
ticker,GLNG_US_EQ,,,,,,,
ticker,GLOG_BE_EQ,,,,,,,
ticker,GLPEY_US_EQ,,,,,,,
ticker,GLPG_US_EQ,,,,,,,
ticker,GLPRl_EQ,,,,,,,
ticker,GLRE_US_EQ,,,,,,,
ticker,GLTA_US_EQ,,,,,,,
ticker,GLTO_US_EQ,,,,,,,
ticker,GLTRl_EQ,,,,,,,
ticker,GLT_US_EQ,,,,,,,
ticker,GLXG_US_EQ,,,,,,,
ticker,GLYC_US_EQ,,,,,,,
ticker,GMAAl_EQ,,,,,,,
ticker,GMBT_US_EQ,,,,,,,
ticker,GMFI_US_EQ,,,,,,,
ticker,GMGI_US_EQ,,,,,,,
ticker,GMII_US_EQ,,,,,,,
ticker,GMM_US_EQ,,,,,,,
ticker,GMNG_CA_EQ,,,,,,,
ticker,GMRE_US_EQ,,,,,,,
ticker,GMTLW_US_EQ,,,,,,,
ticker,GMVD_US_EQ,,,,,,,
ticker,GNCA_US_EQ,,,,,,,
ticker,GNK_US_EQ,,,,,,,
ticker,GNLN_US_EQ,,,,,,,
ticker,GNNDY_US_EQ,,,,,,,
ticker,GNNd_EQ,,,,,,,
ticker,GNPK_US_EQ,,,,,,,
ticker,GNRS_US_EQ,,,,,,,
ticker,GNSS_US_EQ,,,,,,,
ticker,GNTX_US_EQ,,,,,,,
ticker,GNUS_US_EQ,,,,,,,
ticker,GODN_US_EQ,,,,,,,
ticker,GOED_US_EQ,,,,,,,
ticker,GOFPY_US_EQ,,,,,,,
ticker,GOOD_US_EQ,,,,,,,
ticker,GORO_US_EQ,,,,,,,
ticker,GOVB_US_EQ,,,,,,,
ticker,GPAC_US_EQ,,,,,,,
ticker,GPCO_US_EQ,,,,,,,
ticker,GPC_US_EQ,,,,,,,
ticker,GPK_US_EQ,,,,,,,
ticker,GPOR1_US_EQ,,,,,,,
ticker,GPRO_US_EQ,,,,,,,
ticker,GPSE_US_EQ,,,,,,,
ticker,GRAF1_US_EQ,,,,,,,
ticker,GRAMF_US_EQ,,,,,,,
ticker,GRAY_US_EQ,,,,,,,
ticker,GRC_US_EQ,,,,,,,
ticker,GREE_US_EQ,,,,,,,
ticker,GRFS_US_EQ,,,,,,,
ticker,GRFX_US_EQ,,,,,,,
ticker,GRIL_US_EQ,,,,,,,
ticker,GRMM_US_EQ,,,,,,,
ticker,GRNV_US_EQ,,,,,,,
ticker,GRPH_US_EQ,,,,,,,
ticker,GRPl_EQ,,,,,,,
ticker,GRSV_US_EQ,,,,,,,
ticker,GRTX_US_EQ,,,,,,,
ticker,GRUd_EQ,,,,,,,
ticker,GRVI_US_EQ,,,,,,,
ticker,GRVd_EQ,,,,,,,
ticker,GSAH_US_EQ,,,,,,,
ticker,GSBD_US_EQ,,,,,,,
ticker,GSL_US_EQ,,,,,,,
ticker,GSMG_US_EQ,,,,,,,
ticker,GSQB_US_EQ,,,,,,,
ticker,GSRT_US_EQ,,,,,,,
ticker,GSVRF_US_EQ,,,,,,,
ticker,GSX_US_EQ,,,,,,,
ticker,GTCH_US_EQ,,,,,,,
ticker,GTII_US_EQ,,,,,,,
ticker,GTMAY_US_EQ,,,,,,,
ticker,GTN/A_US_EQ,,,,,,,
ticker,GTN_US_EQ,,,,,,,
ticker,GTT_US_EQ,,,,,,,
ticker,GTY_US_EQ,,,,,,,
ticker,GT_US_EQ,,,,,,,
ticker,GULRY_US_EQ,,,,,,,
ticker,GVA_US_EQ,,,,,,,
ticker,GVDNY_US_EQ,,,,,,,
ticker,GVH_US_EQ,,,,,,,
ticker,GVPl_EQ,,,,,,,
ticker,GWAC_US_EQ,,,,,,,
ticker,GXGX_US_EQ,,,,,,,
ticker,GXII_US_EQ,,,,,,,
ticker,GYGl_EQ,,,,,,,
ticker,GZPFY_US_EQ,,,,,,,
ticker,G_US_EQ,,,,,,,
ticker,H5Ed_EQ,,,,,,,
ticker,HAE_US_EQ,,,,,,,
ticker,HAFC_US_EQ,,,,,,,
ticker,HAIA_US_EQ,,,,,,,
ticker,HAIN_US_EQ,,,,,,,
ticker,HALL_US_EQ,,,,,,,
ticker,HALMY_US_EQ,,,,,,,
ticker,HAM1d_EQ,,,,,,,
ticker,HAPP_US_EQ,,,,,,,
ticker,HAWPY_US_EQ,,,,,,,
ticker,HBAN_US_EQ,,,,,,,
ticker,HBIA_US_EQ,,,,,,,
ticker,HBNC_US_EQ,,,,,,,
ticker,HBXe_EQ,,,,,,,
ticker,HC1d_EQ,,,,,,,
ticker,HCAC_US_EQ,,,,,,,
ticker,HCAI_US_EQ,,,,,,,
ticker,HCAQ_US_EQ,,,,,,,
ticker,HCA_US_EQ,,,,,,,
ticker,HCCC_US_EQ,,,,,,,
ticker,HCCH_US_EQ,,,,,,,
ticker,HCC_US_EQ,,,,,,,
ticker,HCHC_US_EQ,,,,,,,
ticker,HCKT_US_EQ,,,,,,,
ticker,HCMA_US_EQ,,,,,,,
ticker,HCMLY_US_EQ,,,,,,,
ticker,HCM_US_EQ,,,,,,,
ticker,HCN_US_EQ,,,,,,,
ticker,HCP_US_EQ,,,,,,,
ticker,HCVI_US_EQ,,,,,,,
ticker,HDB_US_EQ,,,,,,,
ticker,HDELY_US_EQ,,,,,,,
ticker,HDGa_EQ,,,,,,,
ticker,HEAR_US_EQ,,,,,,,
ticker,HEBT_US_EQ,,,,,,,
ticker,HEC_US_EQ,,,,,,,
ticker,HEI/A_US_EQ,,,,,,,
ticker,HEICO_US_EQ,,,,,,,
ticker,HEINY_US_EQ,,,,,,,
ticker,HEIQl_EQ,,,,,,,
ticker,HEITl_EQ,,,,,,,
ticker,HELE_US_EQ,,,,,,,
ticker,HEPS_US_EQ,,,,,,,
ticker,HERTF_US_EQ,,,,,,,
ticker,HESAY_US_EQ,,,,,,,
ticker,HEWA_US_EQ,,,,,,,
ticker,HFBL_US_EQ,,,,,,,
ticker,HFC_US_EQ,,,,,,,
ticker,HFEN_US_EQ,,,,,,,
ticker,HFPCU_CA_EQ,,,,,,,
ticker,HFWA_US_EQ,,,,,,,
ticker,HGEN_US_EQ,,,,,,,
ticker,HGSH_US_EQ,,,,,,,
ticker,HHC_US_EQ,,,,,,,
ticker,HHR_US_EQ,,,,,,,
ticker,HHT_US_EQ,,,,,,,
ticker,HHULY_US_EQ,,,,,,,
ticker,HIFS_US_EQ,,,,,,,
ticker,HIG_US_EQ,,,,,,,
ticker,HIHO_US_EQ,,,,,,,
ticker,HILS_US_EQ,,,,,,,
ticker,HITIF_US_EQ,,,,,,,
ticker,HJLI_US_EQ,,,,,,,
ticker,HKHHY_US_EQ,,,,,,,
ticker,HKIB_US_EQ,,,,,,,
ticker,HLLGY_US_EQ,,,,,,,
ticker,HLTH_US_EQ,,,,,,,
ticker,HLXA_US_EQ,,,,,,,
ticker,HLXB_US_EQ,,,,,,,
ticker,HMC_US_EQ,,,,,,,
ticker,HMI_US_EQ,,,,,,,
ticker,HMMA_CA_EQ,,,,,,,
ticker,HMN_US_EQ,,,,,,,
ticker,HMSGl_EQ,,,,,,,
ticker,HMST_US_EQ,,,,,,,
ticker,HMTV_US_EQ,,,,,,,
ticker,HMY_US_EQ,,,,,,,
ticker,HNRA_US_EQ,,,,,,,
ticker,HNRG_US_EQ,,,,,,,
ticker,HNST_US_EQ,,,,,,,
ticker,HO7d_EQ,,,,,,,
ticker,HOFT_US_EQ,,,,,,,
ticker,HOL_US_EQ,,,,,,,
ticker,HOND_US_EQ,,,,,,,
ticker,HORI_US_EQ,,,,,,,
ticker,HOTl_EQ,,,,,,,
ticker,HPLT_US_EQ,,,,,,,
ticker,HPSA_CA_EQ,,,,,,,
ticker,HPX_US_EQ,,,,,,,
ticker,HQI_US_EQ,,,,,,,
ticker,HRI_US_EQ,,,,,,,
ticker,HRL_US_EQ,,,,,,,
ticker,HRMY_US_EQ,,,,,,,
ticker,HRNl_EQ,,,,,,,
ticker,HRTH_US_EQ,,,,,,,
ticker,HRYU_US_EQ,,,,,,,
ticker,HSAQ_US_EQ,,,,,,,
ticker,HSCS_US_EQ,,,,,,,
ticker,HSC_US_EQ,,,,,,,
ticker,HSDT_US_EQ,,,,,,,
ticker,HSNGY_US_EQ,,,,,,,
ticker,HSON_US_EQ,,,,,,,
ticker,HSPO_US_EQ,,,,,,,
ticker,HSQVY_US_EQ,,,,,,,
ticker,HTA_US_EQ,,,,,,,
ticker,HTBI_US_EQ,,,,,,,
ticker,HTBX_US_EQ,,,,,,,
ticker,HTGM_US_EQ,,,,,,,
ticker,HTHT_US_EQ,,,,,,,
ticker,HUDA_US_EQ,,,,,,,
ticker,HUGE_US_EQ,,,,,,,
ticker,HUIZ_US_EQ,,,,,,,
ticker,HUKId_EQ,,,,,,,
ticker,HUN_US_EQ,,,,,,,
ticker,HURC_US_EQ,,,,,,,
ticker,HUSA_US_EQ,,,,,,,
ticker,HUSN_US_EQ,,,,,,,
ticker,HVBTF_US_EQ,,,,,,,
ticker,HVRRY_US_EQ,,,,,,,
ticker,HVT/A_US_EQ,,,,,,,
ticker,HWC_US_EQ,,,,,,,
ticker,HWDJY_US_EQ,,,,,,,
ticker,HXGd_EQ,,,,,,,
ticker,HXL_US_EQ,,,,,,,
ticker,HX_US_EQ,,,,,,,
ticker,HY9Hd_EQ,,,,,,,
ticker,HYAC3_US_EQ,,,,,,,
ticker,HYAC4_US_EQ,,,,,,,
ticker,HYAC_US_EQ,,,,,,,
ticker,HYRE_US_EQ,,,,,,,
ticker,HYW_US_EQ,,,,,,,
ticker,HZAC_US_EQ,,,,,,,
ticker,HZO_US_EQ,,,,,,,
ticker,H_US_EQ,,,,,,,
ticker,I8Ud_EQ,,,,,,,
ticker,IACA_US_EQ,,,,,,,
ticker,IAIC_US_EQ,,,,,,,
ticker,IBCP_US_EQ,,,,,,,
ticker,IBDRY_US_EQ,,,,,,,
ticker,IBN_US_EQ,,,,,,,
ticker,IBOC_US_EQ,,,,,,,
ticker,IBTl_EQ,,,,,,,
ticker,ICCC_US_EQ,,,,,,,
ticker,ICKd_EQ,,,,,,,
ticker,ICLK_US_EQ,,,,,,,
ticker,ICMB_US_EQ,,,,,,,
ticker,ICYd_EQ,,,,,,,
ticker,IDEXY_US_EQ,,,,,,,
ticker,IDEX_US_EQ,,,,,,,
ticker,IDRA_US_EQ,,,,,,,
ticker,IDWM_US_EQ,,,,,,,
ticker,IEHC_US_EQ,,,,,,,
ticker,IEX_US_EQ,,,,,,,
ticker,IFBD_US_EQ,,,,,,,
ticker,IFFe_EQ,,,,,,,
ticker,IFIN_US_EQ,,,,,,,
ticker,IGAP_US_EQ,,,,,,,
ticker,IGTA_US_EQ,,,,,,,
ticker,IGT_US_EQ,,,,,,,
ticker,IHT_US_EQ,,,,,,,
ticker,IIAC_US_EQ,,,,,,,
ticker,IIA_AT_EQ,,,,,,,
ticker,IINX_US_EQ,,,,,,,
ticker,IIPl_EQ,,,,,,,
ticker,IIVI_US_EQ,,,,,,,
ticker,IK1d_EQ,,,,,,,
ticker,IKNA_US_EQ,,,,,,,
ticker,IKNX_US_EQ,,,,,,,
ticker,IMAB_US_EQ,,,,,,,
ticker,IMAC_US_EQ,,,,,,,
ticker,IMBBY_US_EQ,,,,,,,
ticker,IMBI_US_EQ,,,,,,,
ticker,IMCR_US_EQ,,,,,,,
ticker,IMCe_EQ,,,,,,,
ticker,IMHC_US_EQ,,,,,,,
ticker,IMH_US_EQ,,,,,,,
ticker,IMKTA_US_EQ,,,,,,,
ticker,IMMP_US_EQ,,,,,,,
ticker,IMMR_US_EQ,,,,,,,
ticker,IMPX_US_EQ,,,,,,,
ticker,IMRA_US_EQ,,,,,,,
ticker,IMRN_US_EQ,,,,,,,
ticker,IMRX_US_EQ,,,,,,,
ticker,IMTE_US_EQ,,,,,,,
ticker,IMVT_US_EQ,,,,,,,
ticker,IMV_US_EQ,,,,,,,
ticker,INAQQ_US_EQ,,,,,,,
ticker,INA_PT_EQ,,,,,,,
ticker,INBX1_US_EQ,,,,,,,
ticker,INCY_US_EQ,,,,,,,
ticker,INCe_EQ,,,,,,,
ticker,INDIl_EQ,,,,,,,
ticker,INDO_US_EQ,,,,,,,
ticker,INFI_US_EQ,,,,,,,
ticker,INFY_US_EQ,,,,,,,
ticker,INGM_US_EQ,,,,,,,
ticker,INGR_US_EQ,,,,,,,
ticker,INIS_US_EQ,,,,,,,
ticker,INLB_US_EQ,,,,,,,
ticker,INLl_EQ,,,,,,,
ticker,INO_US_EQ,,,,,,,
ticker,INPX_US_EQ,,,,,,,
ticker,INSE_US_EQ,,,,,,,
ticker,INSEl_EQ,,,,,,,
ticker,INSM_US_EQ,,,,,,,
ticker,INSU_US_EQ,,,,,,,
ticker,INTG_US_EQ,,,,,,,
ticker,INTO_BE_EQ,,,,,,,
ticker,INTR_US_EQ,,,,,,,
ticker,INTS1_US_EQ,,,,,,,
ticker,INTT_US_EQ,,,,,,,
ticker,INTX_US_EQ,,,,,,,
ticker,INT_US_EQ,,,,,,,
ticker,INUV_US_EQ,,,,,,,
ticker,INVA_US_EQ,,,,,,,
ticker,INXl_EQ,,,,,,,
ticker,IOAC_US_EQ,,,,,,,
ticker,IOBT_US_EQ,,,,,,,
ticker,IOCd_EQ,,,,,,,
ticker,IOGl_EQ,,,,,,,
ticker,IONI_US_EQ,,,,,,,
ticker,IOVA_US_EQ,,,,,,,
ticker,IO_US_EQ,,,,,,,
ticker,IPAR_US_EQ,,,,,,,
ticker,IPAX_US_EQ,,,,,,,
ticker,IPA_US_EQ,,,,,,,
ticker,IPELl_EQ,,,,,,,
ticker,IPHA_US_EQ,,,,,,,
ticker,IPHBd_EQ,,,,,,,
ticker,IPOB_US_EQ,,,,,,,
ticker,IPOC_US_EQ,,,,,,,
ticker,IPOD1_US_EQ,,,,,,,
ticker,IPSEY_US_EQ,,,,,,,
ticker,IPUl_EQ,,,,,,,
ticker,IPVA_US_EQ,,,,,,,
ticker,IPV_US_EQ,,,,,,,
ticker,IPXX_US_EQ,,,,,,,
ticker,IQ_US_EQ,,,,,,,
ticker,IRMD_US_EQ,,,,,,,
ticker,IRM_US_EQ,,,,,,,
ticker,IRRX_US_EQ,,,,,,,
ticker,IRTC_US_EQ,,,,,,,
ticker,ISBA_US_EQ,,,,,,,
ticker,ISDR_US_EQ,,,,,,,
ticker,ISIG_US_EQ,,,,,,,
ticker,ISMAY_US_EQ,,,,,,,
ticker,ISNS_US_EQ,,,,,,,
ticker,ISOS_US_EQ,,,,,,,
ticker,ISRL_US_EQ,,,,,,,
ticker,ISR_US_EQ,,,,,,,
ticker,ISTR_US_EQ,,,,,,,
ticker,ISV_CA_EQ,,,,,,,
ticker,ITAC_US_EQ,,,,,,,
ticker,ITGR_US_EQ,,,,,,,
ticker,ITHX_US_EQ,,,,,,,
ticker,ITIC_US_EQ,,,,,,,
ticker,ITRM_US_EQ,,,,,,,
ticker,ITUB_US_EQ,,,,,,,
ticker,IU2d_EQ,,,,,,,
ticker,IVAN_US_EQ,,,,,,,
ticker,IVA_US_EQ,,,,,,,
ticker,IVCA_US_EQ,,,,,,,
ticker,IVCB_US_EQ,,,,,,,
ticker,IVCP_US_EQ,,,,,,,
ticker,IVGm_EQ,,,,,,,
ticker,IVSd_EQ,,,,,,,
ticker,IX1l_EQ,,,,,,,
ticker,IXAQ_US_EQ,,,,,,,
ticker,IX_US_EQ,,,,,,,
ticker,IZTC_US_EQ,,,,,,,
ticker,J4Vd_EQ,,,,,,,
ticker,JAKK_US_EQ,,,,,,,
ticker,JAN1_US_EQ,,,,,,,
ticker,JAN_US_EQ,,,,,,,
ticker,JAPd_EQ,,,,,,,
ticker,JATT_US_EQ,,,,,,,
ticker,JATd_EQ,,,,,,,
ticker,JBAXY_US_EQ,,,,,,,
ticker,JBLU_US_EQ,,,,,,,
ticker,JBSAY_US_EQ,,,,,,,
ticker,JBSS_US_EQ,,,,,,,
ticker,JBT_US_EQ,,,,,,,
ticker,JCIC_US_EQ,,,,,,,
ticker,JCOM_US_EQ,,,,,,,
ticker,JCS_US_EQ,,,,,,,
ticker,JCTCF_US_EQ,,,,,,,
ticker,JCYGY_US_EQ,,,,,,,
ticker,JDVB_US_EQ,,,,,,,
ticker,JEC_US_EQ,,,,,,,
ticker,JEPd_EQ,,,,,,,
ticker,JE_US_EQ,,,,,,,
ticker,JFBR_US_EQ,,,,,,,
ticker,JFK_US_EQ,,,,,,,
ticker,JG_US_EQ,,,,,,,
ticker,JHJd_EQ,,,,,,,
ticker,JIH_US_EQ,,,,,,,
ticker,JIXd_EQ,,,,,,,
ticker,JJSE_AT_EQ,,,,,,,
ticker,JKS_US_EQ,,,,,,,
ticker,JLL_US_EQ,,,,,,,
ticker,JL_US_EQ,,,,,,,
ticker,JMAC_US_EQ,,,,,,,
ticker,JNCE_US_EQ,,,,,,,
ticker,JNVR_US_EQ,,,,,,,
ticker,JPPHY_US_EQ,,,,,,,
ticker,JPSWY_US_EQ,,,,,,,
ticker,JPS_US_EQ,,,,,,,
ticker,JPXd_EQ,,,,,,,
ticker,JP_US_EQ,,,,,,,
ticker,JRJC_US_EQ,,,,,,,
ticker,JRSS_US_EQ,,,,,,,
ticker,JSAIY_US_EQ,,,,,,,
ticker,JTEKY_US_EQ,,,,,,,
ticker,JT_US_EQ,,,,,,,
ticker,JUMSY_US_EQ,,,,,,,
ticker,JUNE_US_EQ,,,,,,,
ticker,JUNS1_US_EQ,,,,,,,
ticker,JUPW_US_EQ,,,,,,,
ticker,JUSHF_US_EQ,,,,,,,
ticker,JUVF_US_EQ,,,,,,,
ticker,JVSA_US_EQ,,,,,,,
ticker,JW/A_US_EQ,,,,,,,
ticker,JW/B_US_EQ,,,,,,,
ticker,JWAC_US_EQ,,,,,,,
ticker,JWEL_US_EQ,,,,,,,
ticker,JWN_US_EQ,,,,,,,
ticker,JWSM_US_EQ,,,,,,,
ticker,JXN_US_EQ,,,,,,,
ticker,K34d_EQ,,,,,,,
ticker,KACL_US_EQ,,,,,,,
ticker,KAEPY_US_EQ,,,,,,,
ticker,KALU_US_EQ,,,,,,,
ticker,KAR_US_EQ,,,,,,,
ticker,KATl_EQ,,,,,,,
ticker,KB7d_EQ,,,,,,,
ticker,KBLM_US_EQ,,,,,,,
ticker,KBNT_US_EQ,,,,,,,
ticker,KBSF_US_EQ,,,,,,,
ticker,KC4d_EQ,,,,,,,
ticker,KCAC2_US_EQ,,,,,,,
ticker,KCAC_US_EQ,,,,,,,
ticker,KCLI_US_EQ,,,,,,,
ticker,KCOd_EQ,,,,,,,
ticker,KCTl_EQ,,,,,,,
ticker,KC_US_EQ,,,,,,,
ticker,KDLY_US_EQ,,,,,,,
ticker,KD_US_EQ,,,,,,,
ticker,KEEd_EQ,,,,,,,
ticker,KEKd_EQ,,,,,,,
ticker,KEMd_EQ,,,,,,,
ticker,KEP_US_EQ,,,,,,,
ticker,KEQU_US_EQ,,,,,,,
ticker,KERN_US_EQ,,,,,,,
ticker,KEX_US_EQ,,,,,,,
ticker,KGHAd_EQ,,,,,,,
ticker,KGP_EQ,,,,,,,
ticker,KGSPY_US_EQ,,,,,,,
ticker,KHEd_EQ,,,,,,,
ticker,KIDS_US_EQ,,,,,,,
ticker,KIKOY_US_EQ,,,,,,,
ticker,KIM_US_EQ,,,,,,,
ticker,KKOYY_US_EQ,,,,,,,
ticker,KKVLl_EQ,,,,,,,
ticker,KLAR_US_EQ,,,,,,,
ticker,KLC1_US_EQ,,,,,,,
ticker,KLIC_US_EQ,,,,,,,
ticker,KLR_US_EQ,,,,,,,
ticker,KLTO_US_EQ,,,,,,,
ticker,KLTR_US_EQ,,,,,,,
ticker,KMARo_EQ,,,,,,,
ticker,KMPH_US_EQ,,,,,,,
ticker,KMPR_US_EQ,,,,,,,
ticker,KMTS_US_EQ,,,,,,,
ticker,KNF_US_EQ,,,,,,,
ticker,KNW_US_EQ,,,,,,,
ticker,KNX_US_EQ,,,,,,,
ticker,KOAd_EQ,,,,,,,
ticker,KODK_US_EQ,,,,,,,
ticker,KOF_US_EQ,,,,,,,
ticker,KOM1d_EQ,,,,,,,
ticker,KOPN_US_EQ,,,,,,,
ticker,KORS_US_EQ,,,,,,,
ticker,KOZd_EQ,,,,,,,
ticker,KRBP_US_EQ,,,,,,,
ticker,KRC_US_EQ,,,,,,,
ticker,KRMD_US_EQ,,,,,,,
ticker,KRNTY_US_EQ,,,,,,,
ticker,KRR_CA_EQ,,,,,,,
ticker,KRT_US_EQ,,,,,,,
ticker,KSB3d_EQ,,,,,,,
ticker,KSMT_US_EQ,,,,,,,
ticker,KSPI_US_EQ,,,,,,,
ticker,KSS_US_EQ,,,,,,,
ticker,KTCC_US_EQ,,,,,,,
ticker,KTOV_US_EQ,,,,,,,
ticker,KTRA_US_EQ,,,,,,,
ticker,KT_US_EQ,,,,,,,
ticker,KUKE_US_EQ,,,,,,,
ticker,KURI_US_EQ,,,,,,,
ticker,KVAC_US_EQ,,,,,,,
ticker,KVSB_US_EQ,,,,,,,
ticker,KWAC_US_EQ,,,,,,,
ticker,KWBT_US_EQ,,,,,,,
ticker,KWM_US_EQ,,,,,,,
ticker,KWR_US_EQ,,,,,,,
ticker,KXIAY_US_EQ,,,,,,,
ticker,KYCH_US_EQ,,,,,,,
ticker,KYSEY_US_EQ,,,,,,,
ticker,KZIA_US_EQ,,,,,,,
ticker,L0Td_EQ,,,,,,,
ticker,L87d_EQ,,,,,,,
ticker,LACQ_US_EQ,,,,,,,
ticker,LAC_US_EQ,,,,,,,
ticker,LANC_US_EQ,,,,,,,
ticker,LASA_CA_EQ,,,,,,,
ticker,LATG_US_EQ,,,,,,,
ticker,LATN_US_EQ,,,,,,,
ticker,LAWS_US_EQ,,,,,,,
ticker,LAX_US_EQ,,,,,,,
ticker,LAZ1_US_EQ,,,,,,,
ticker,LB1_US_EQ,,,,,,,
ticker,LBBB_US_EQ,,,,,,,
ticker,LBRDA_US_EQ,,,,,,,
ticker,LBRDB_US_EQ,,,,,,,
ticker,LBRDK_US_EQ,,,,,,,
ticker,LBRT_US_EQ,,,,,,,
ticker,LBTI_US_EQ,,,,,,,
ticker,LB_US_EQ,,,,,,,
ticker,LCAA_US_EQ,,,,,,,
ticker,LCAP_US_EQ,,,,,,,
ticker,LCTC_US_EQ,,,,,,,
ticker,LCTX_US_EQ,,,,,,,
ticker,LCY_US_EQ,,,,,,,
ticker,LC_US_EQ,,,,,,,
ticker,LDSCY_US_EQ,,,,,,,
ticker,LEAS_BE_EQ,,,,,,,
ticker,LEA_US_EQ,,,,,,,
ticker,LEDS_US_EQ,,,,,,,
ticker,LEG_US_EQ,,,,,,,
ticker,LEJU_US_EQ,,,,,,,
ticker,LEKl_EQ,,,,,,,
ticker,LEN/B_US_EQ,,,,,,,
ticker,LEN_US_EQ,,,,,,,
ticker,LEV_CA_EQ,,,,,,,
ticker,LFT_US_EQ,,,,,,,
ticker,LFVN_US_EQ,,,,,,,
ticker,LGCB_US_EQ,,,,,,,
ticker,LGC_US_EQ,,,,,,,
ticker,LGFRY_US_EQ,,,,,,,
ticker,LGL_US_EQ,,,,,,,
ticker,LGND_US_EQ,,,,,,,
ticker,LGST_US_EQ,,,,,,,
ticker,LGTO_US_EQ,,,,,,,
ticker,LGVC_US_EQ,,,,,,,
ticker,LGVW_US_EQ,,,,,,,
ticker,LHLd_EQ,,,,,,,
ticker,LIACF_US_EQ,,,,,,,
ticker,LIAN_US_EQ,,,,,,,
ticker,LICN_US_EQ,,,,,,,
ticker,LIFE1_US_EQ,,,,,,,
ticker,LIFE_US_EQ,,,,,,,
ticker,LIII_US_EQ,,,,,,,
ticker,LINK_US_EQ,,,,,,,
ticker,LION_US_EQ,,,,,,,
ticker,LIRC_CA_EQ,,,,,,,
ticker,LITM_US_EQ,,,,,,,
ticker,LIVK_US_EQ,,,,,,,
ticker,LIVX_US_EQ,,,,,,,
ticker,LIZI_US_EQ,,,,,,,
ticker,LJAQ_US_EQ,,,,,,,
ticker,LKCO_US_EQ,,,,,,,
ticker,LKFN_US_EQ,,,,,,,
ticker,LK_US_EQ,,,,,,,
ticker,LLESY_US_EQ,,,,,,,
ticker,LLIT_US_EQ,,,,,,,
ticker,LLKKF_US_EQ,,,,,,,
ticker,LLYVA1_US_EQ,,,,,,,
ticker,LL_US_EQ,,,,,,,
ticker,LMAO_US_EQ,,,,,,,
ticker,LN3d_EQ,,,,,,,
ticker,LNC_US_EQ,,,,,,,
ticker,LNDC_US_EQ,,,,,,,
ticker,LND_US_EQ,,,,,,,
ticker,LNNGY_US_EQ,,,,,,,
ticker,LNN_US_EQ,,,,,,,
ticker,LNNd_EQ,,,,,,,
ticker,LNSTY_US_EQ,,,,,,,
ticker,LNSXd_EQ,,,,,,,
ticker,LNTAl_EQ,,,,,,,
ticker,LNT_US_EQ,,,,,,,
ticker,LOKB_US_EQ,,,,,,,
ticker,LOOPl_EQ,,,,,,,
ticker,LOUPp_EQ,,,,,,,
ticker,LPCN_US_EQ,,,,,,,
ticker,LPI_US_EQ,,,,,,,
ticker,LPL_US_EQ,,,,,,,
ticker,LPTV_US_EQ,,,,,,,
ticker,LPTX_US_EQ,,,,,,,
ticker,LPX_US_EQ,,,,,,,
ticker,LQDA_US_EQ,,,,,,,
ticker,LQR_US_EQ,,,,,,,
ticker,LRLCY_US_EQ,,,,,,,
ticker,LSAC_US_EQ,,,,,,,
ticker,LSCC_US_EQ,,,,,,,
ticker,LSDI_US_EQ,,,,,,,
ticker,LSE_US_EQ,,,,,,,
ticker,LSFG_US_EQ,,,,,,,
ticker,LSPR_US_EQ,,,,,,,
ticker,LTBR_US_EQ,,,,,,,
ticker,LTM_US_EQ,,,,,,,
ticker,LUCY1_US_EQ,,,,,,,
ticker,LUKOY_US_EQ,,,,,,,
